Hu.Duncan.Rojas@dtaa.com,0,0
Jack.Nicolas.Christensen@dtaa.com,0,0
Jermaine.Denton.Jacobs@harris.com,0,0
Rhea.Lacey.Harmon@dtaa.com,0,0
Chaney.Drew.Mendez@northropgrumman.com,0,0
Tad.Trevor.Cole@hp.com,0,0
Chester.Arthur.Goodman@northropgrumman.com,0,0
Austin.Herrod.Cohen@msn.com,0,0
Elizabeth.Lani.Kirkland@juno.com,0,0
Joseph.Macon.Maddox@msn.com,0,0
Xandra.Cassandra.Sutton@boeing.com,0,0
Chaim.Quentin.Wells@msn.com,0,0
Martina.Iliana.Irwin@bellsouth.net,0,0
Carson.Price.Tyler@hp.com,0,0
Nichole.Deborah.White@bellsouth.net,0,0
Henry.Brian.Ashley@bellsouth.net,0,0
Mariko.Alyssa.Hopkins@verizon.net,0,0
Boris.Brendan.Hurst@yahoo.com,0,0
Winter.Chanda.Davidson@raytheon.com,0,0
Nicolas.Addison.Berg@yahoo.com,0,0
Kim.Laurel.James@sbcglobal.net,0,0
Jarrod.Hu.Gilliam@optonline.net,0,0
Caleb.Donovan.Medina@hp.com,0,0
