Tate.James.Bonner@bellsouth.net,0,0
Orli.Veda.Weber@dtaa.com,0,0
Naida.Karen.Mills@bellsouth.net,0,0
Sloane.Zachery.Griffin@dtaa.com,0,0
Nash.Derek.Alford@dtaa.com,0,0
Jeanette.Lilah.Prince@msn.com,0,0
Ivana.Kameko.Cantu@sbcglobal.net,0,0
Abel.Christopher.Ayers@msn.com,0,0
MacKensie.Maisie.Levine@yahoo.com,0,0
Piper.Kameko.Castro@juno.com,0,0
Mark.John.Silva@netzero.com,0,0
Isaac.Porter.Ferrell@yahoo.com,0,0
Noah.Brock.Jacobs@sbcglobal.net,0,0
Paul.Blaine.Boyle@hp.com,0,0
Tiger.Oscar.Leon@juno.com,0,0
Nathaniel.Tucker.Long@hotmail.com,0,0
Bert.Leonard.Moreno@comcast.net,0,0
Arsenio.Ethan.Booker@netzero.com,0,0
Armand.Baxter.Peters@boeing.com,0,0
Casey.Anthony.Wilkerson@gmail.com,0,0
Deacon.Alexander.Sutton@earthlink.net,0,0
Gail.Bethany.Kirby@gmail.com,0,0
Kessie.Chantale.Parrish@gmail.com,0,0
