India.Karina.Todd@dtaa.com,0,0
Carson.Caesar.Olson@dtaa.com,0,0
Akeem.Xanthus.Bryant@dtaa.com,0,0
Jaden.Alisa.Waller@dtaa.com,0,0
Gil.Walker.Gaines@dtaa.com,0,0
Gloria.Helen.Carson@cox.net,0,0
Castor.Cruz.Curtis@dtaa.com,0,0
Yuli.Geoffrey.Keller@charter.net,0,0
Jonathan.Emerson.Blevins@yahoo.com,0,0
Benjamin.Harper.Terry@netzero.com,0,0
Ava.Shoshana.Mcfadden@bellsouth.net,0,0
Lacy.Nicole.Lindsey@northropgrumman.com,0,0
Jeanette.Clare.Wheeler@sbcglobal.net,0,0
Jesse.Dillon.Leach@juno.com,0,0
Leila.Lavinia.Clayton@msn.com,0,0
Eve.Shaeleigh.Mcguire@hp.com,0,0
Bertha.Aspen.Robles@aol.com,0,0
Inez.Petra.Alexander@hp.com,0,0
Desiree.Zorita.Carroll@raytheon.com,0,0
Jerome.Damian.Chang@hotmail.com,0,0
Galena.Rose.York@boeing.com,0,0
Eagan.James.Malone@charter.net,0,0
Colt.Shad.Byrd@boeing.com,0,0
Jessica.Quinn.Sellers@raytheon.com,0,0
