Thomas.John.Booker@sbcglobal.net,0,0
Shelley.Jemima.Nichols@verizon.net,0,0
Rudyard.Davis.Barnett@dtaa.com,0,0
Ivory.Ann.Shelton@dtaa.com,0,0
Hayes.Abel.Duncan@gmail.com,0,0
Noelani.Laurel.Hancock@charter.net,0,0
Darius.Hamilton.Whitney@verizon.net,0,0
Quincy.Reece.Merrill@dtaa.com,0,0
Yolanda.Quynn.Horne@dtaa.com,0,0
Heather.Dana.Simmons@juno.com,0,0
Anjolie.Miriam.Guy@cox.net,0,0
Mason.Keegan.Brady@yahoo.com,0,0
Raven.Jeanette.Cardenas@cox.net,0,0
Ulla.Judith.Adkins@raytheon.com,0,0
Hadley.Shafira.Hanson@bellsouth.net,0,0
Stacy.Adrienne.Bartlett@northropgrumman.com,0,0
Vanna.Claudia.Mccall@comcast.net,0,0
Serina.Inga.Adkins@raytheon.com,0,0
Thomas.Owen.Houston@hotmail.com,0,0
Hop.Zephania.Burch@verizon.net,0,0
Leilani.Quin.Lloyd@hp.com,0,0
Rina.Lani.Gallagher@charter.net,0,0
Akeem.Kibo.Lancaster@netzero.com,0,0
Brock.Malcolm.Horn@netzero.com,0,0
Katelyn.Kristen.Hickman@charter.net,0,0
Robert.Barclay.Young@sbcglobal.net,0,0
Keith.Walker.Winters@comcast.net,0,0
