Abigail.Brianna.Terrell@dtaa.com,0,0
Robert.John.Jacobs@comcast.net,0,0
Melanie.Iris.Kaufman@dtaa.com,0,0
Amela.Hannah.Sweeney@dtaa.com,0,0
Kay.Gail.Gutierrez@raytheon.com,0,0
Cameran.Sheila.Conrad@dtaa.com,0,0
Sage.Kylan.Pitts@gmail.com,0,0
Taylor.Hedley.Yates@dtaa.com,0,0
Dexter.Oren.Gibbs@earthlink.net,0,0
Chastity.Shaine.Floyd@dtaa.com,0,0
Kuame.Keaton.Watts@hp.com,0,0
Hayley.Adele.Walter@northropgrumman.com,0,0
Camden.Keane.Guzman@optonline.net,0,0
Tobias.Noble.Kirkland@netzero.com,0,0
Thane.Zeph.Hoffman@sbcglobal.net,0,0
Charity.Whitney.Bradshaw@hotmail.com,0,0
Flavia.Britanni.Black@gmail.com,0,0
Logan.Warren.Andrews@juno.com,0,0
Ulysses.Jonathan.Spence@verizon.net,0,0
Carson.Merritt.Gordon@bellsouth.net,0,0
Pascale.Zelenia.Mckee@cox.net,0,0
Winter.Wynter.Holder@cox.net,0,0
Anjolie.Indira.Patton@boeing.com,0,0
Hakeem.Ryder.Lyons@sbcglobal.net,0,0
Nevada.Xerxes.Gallegos@sbcglobal.net,0,0
Lester.Elmo.Marquez@hp.com,0,0
