Leigh.Ina.Merrill@dtaa.com,0,0
Jennifer.Abigail.Ortega@dtaa.com,0,0
Emerald.Bree.Hart@dtaa.com,0,0
Darrel.Candice.Hampton@bellsouth.net,0,0
Catherine.Kirsten.Mercer@msn.com,0,0
Frances.Aiko.Woods@hotmail.com,0,0
Jordan.Preston.English@sbcglobal.net,0,0
Kyla.Sydnee.Finley@optonline.net,0,0
Wing.Edward.Wheeler@harris.com,0,0
Martin.Ethan.Branch@netzero.com,0,0
Willa.TaShya.Aguirre@aol.com,0,0
Wilma.Melyssa.Dean@hotmail.com,0,0
Nora.Patricia.Leon@sbcglobal.net,0,0
Cheyenne.Alexandra.Vincent@netzero.com,0,0
Hadassah.Kyla.Odonnell@earthlink.net,0,0
