Gillian.Brenna.Conley@dtaa.com,0,0
Sage.Hilda.Woodard@dtaa.com,0,0
Allen.Garrison.Wright@dtaa.com,0,0
Catherine.Uta.Calhoun@dtaa.com,0,0
Azalia.Inez.Benton@dtaa.com,0,0
Rowan.Yael.Leon@dtaa.com,0,0
Rooney.Marsden.Hyde@harris.com,0,0
Tiger.Norman.Valentine@comcast.net,0,0
Shellie.Ora.Howe@harris.com,0,0
Kieran.Luke.Burke@comcast.net,0,0
Erin.Phyllis.Richardson@bellsouth.net,0,0
Illiana.Kylee.Forbes@cox.net,0,0
Rebecca.Sylvia.Lucas@gmail.com,0,0
Alexis.Wanda.Conway@juno.com,0,0
Sylvia.Jada.Horton@charter.net,0,0
