Barclay.Adrian.Weiss@dtaa.com,0,0
Dane.Bert.Mcfadden@dtaa.com,0,0
Stephen.Paul.Houston@harris.com,0,0
Edan.Quinn.Randolph@dtaa.com,0,0
Ezekiel.David.Waters@charter.net,0,0
Maxwell.Talon.Santana@charter.net,0,0
Daria.Pamela.Whitney@aol.com,0,0
Isaac.Sebastian.Gamble@msn.com,0,0
Jolene.Sasha.Edwards@hp.com,0,0
Honorato.Amal.Rose@northropgrumman.com,0,0
Cullen.Arden.Wolf@dtaa.com,0,0
Thomas.Jackson.Dunn@sbcglobal.net,0,0
Carl.Nigel.Mosley@sbcglobal.net,0,0
Jeanette.Jolene.Cameron@yahoo.com,0,0
Kenyon.Salvador.May@dtaa.com,0,0
Hasad.Allistair.Davidson@comcast.net,0,0
Winter.Jana.Sanders@optonline.net,0,0
Kristen.Regina.Rich@cox.net,0,0
Philip.Tad.Christian@raytheon.com,0,0
Austin.Patrick.Bates@juno.com,0,0
Howard.Upton.Gardner@yahoo.com,0,0
Hall.Magee.Johnston@hp.com,0,0
