Meredith.Sonya.Pratt@dtaa.com,0,0
Odysseus.Plato.Reeves@dtaa.com,0,0
Buffy.Meredith.Giles@dtaa.com,0,0
Chaney.Amir.Ross@dtaa.com,0,0
Anika.Judith.Valentine@dtaa.com,0,0
Lamar.Hakeem.Conner@dtaa.com,0,0
Jesse.Jordan.Branch@optonline.net,0,0
Celeste.Mariam.William@verizon.net,0,0
Ursula.Ruth.Hensley@boeing.com,0,0
Jonas.Damon.Delacruz@juno.com,0,0
Theodore.Ahmed.Bruce@northropgrumman.com,0,0
Kibo.Xenos.Oneil@comcast.net,0,0
Gretchen.Patience.Fleming@msn.com,0,0
Griffin.Micah.Everett@sbcglobal.net,0,0
Xerxes.Hamilton.Griffin@verizon.net,0,0
Quynn.Bethany.Miles@earthlink.net,0,0
