Heidi.Amaya.Ewing@aol.com,0,0
Zia.Shoshana.Pitts@dtaa.com,0,0
Helen.Brooke.Buchanan@dtaa.com,0,0
Davis.James.Whitney@dtaa.com,0,0
Salvador.Quinn.Price@dtaa.com,0,0
Shannon.Iola.Frye@dtaa.com,0,0
Kennan.Thane.Chavez@dtaa.com,0,0
Cassidy.Kay.Ward@dtaa.com,0,0
May.Jorden.Schmidt@hotmail.com,0,0
Pearl.Stella.Silva@dtaa.com,0,0
Dean.Chester.Odom@earthlink.net,0,0
Zeus.Cade.Beasley@comcast.net,0,0
Gregory.Erasmus.Walton@optonline.net,0,0
James.Adam.Kim@harris.com,0,0
Jesse.Jasper.Blevins@comcast.net,0,0
Haley.Yoshi.Slater@gmail.com,0,0
Blair.Octavius.Guerrero@boeing.com,0,0
Morgan.Nicole.Carr@msn.com,0,0
Lance.Jordan.Noel@aol.com,0,0
Deanna.Margaret.Jackson@hotmail.com,0,0
Aretha.Cameron.Maynard@aol.com,0,0
Velma.Ann.Williamson@cox.net,0,0
Tobias.Dakota.Norris@comcast.net,0,0
Dai.Isabelle.Carver@comcast.net,0,0
Brian.Ferris.Chaney@optonline.net,0,0
Olympia.Mallory.Griffith@gmail.com,0,0
