Miriam.Autumn.Acevedo@dtaa.com,0,0
Darius.William.Perez@dtaa.com,0,0
Nicole.Karina.Brock@dtaa.com,0,0
Russell.Sawyer.Russell@dtaa.com,0,0
Dorothy.Isabelle.Singleton@verizon.net,0,0
Judah.Kibo.Hays@netzero.com,0,0
Amanda.Ainsley.Mckinney@optonline.net,0,0
Madeline.Cleo.Burgess@hotmail.com,0,0
Alvin.Paul.Holman@sbcglobal.net,0,0
Curran.Mohammad.Serrano@sbcglobal.net,0,0
Shannon.Destiny.Mueller@boeing.com,0,0
Ryder.Christian.Mcintosh@hp.com,0,0
Moana.Beverly.Baldwin@sbcglobal.net,0,0
Hiram.Aquila.Solomon@bellsouth.net,0,0
Fitzgerald.Hiram.Edwards@harris.com,0,0
Lane.Marshall.Lindsay@yahoo.com,0,0
Elizabeth.Cynthia.Foster@cox.net,0,0
Jason.Mohammad.Ware@gmail.com,0,0
Gannon.Stewart.Johnson@juno.com,0,0
Shelly.Joelle.Best@cox.net,0,0
Merrill.Elvis.Hill@northropgrumman.com,0,0
Kennan.Timon.Stein@juno.com,0,0
Rinah.Melyssa.Sampson@yahoo.com,0,0
Victoria.Justine.Harper@northropgrumman.com,0,0
Walter.Xenos.Richard@msn.com,0,0
Angelica.Kerry.Morton@verizon.net,0,0
Hashim.Benjamin.Mills@msn.com,0,0
Burke.Ezekiel.Adams@aol.com,0,0
