Hedy.Yvette.Cook@dtaa.com,0,0
Lillith.Chanda.Delgado@dtaa.com,0,0
Mohammad.Armando.Vega@dtaa.com,0,0
Montana.Michelle.Joseph@raytheon.com,0,0
Lamar.Theodore.Beasley@yahoo.com,0,0
Stella.Wendy.Stein@cox.net,0,0
Madeson.Chanda.Foley@dtaa.com,0,0
Maggy.Aspen.Pitts@dtaa.com,0,0
John.Albert.Vaughan@harris.com,0,0
Xanthus.Akeem.Gillespie@cox.net,0,0
Colleen.Glenna.Shelton@gmail.com,0,0
Nigel.Wesley.Lynch@msn.com,0,0
Jacqueline.Audra.Rosa@hp.com,0,0
Barbara.Fay.Ellison@charter.net,0,0
Xena.Oprah.Meadows@earthlink.net,0,0
Lucas.Gareth.Alford@hp.com,0,0
Taylor.Tad.Talley@aol.com,0,0
Christen.Amber.Moody@msn.com,0,0
Grady.Marsden.Hays@msn.com,0,0
