Jayme.Adrienne.Jarvis@dtaa.com,0,0
Dennis.Carson.Mendoza@dtaa.com,0,0
Benjamin.Rahim.Crane@dtaa.com,0,0
Roanna.Jillian.Johnson@dtaa.com,0,0
Len.Ishmael.Griffin@hp.com,0,0
Amethyst.Kathleen.Aguilar@optonline.net,0,0
Ali.Aaron.Leach@charter.net,0,0
Cheyenne.Dominique.Terrell@dtaa.com,0,0
Dalton.Nicholas.Buchanan@netzero.com,0,0
Hanae.Rhiannon.Lindsey@dtaa.com,0,0
Rhona.Haviva.Macdonald@boeing.com,0,0
Oscar.Reece.Cote@dtaa.com,0,0
Brody.Tyrone.Mcdonald@hp.com,0,0
Tara.Catherine.Finley@raytheon.com,0,0
Farrah.Rama.Contreras@juno.com,0,0
Byron.Alden.Warner@bellsouth.net,0,0
Fletcher.Yasir.Bright@yahoo.com,0,0
Melvin.Vladimir.Glover@comcast.net,0,0
Ainsley.Mara.Gates@northropgrumman.com,0,0
Lev.Blaine.Spears@gmail.com,0,0
Patience.Destiny.Oneil@netzero.com,0,0
Aurelia.Tamekah.Ford@charter.net,0,0
Patrick.Mohammad.Richardson@optonline.net,0,0
