Kiara.Astra.Small@dtaa.com,0,0
Abigail.Rylee.Bean@dtaa.com,0,0
Celeste.Quintessa.Rivera@dtaa.com,0,0
Oscar.Camden.Graham@dtaa.com,0,0
Jenna.Kiona.Dickerson@dtaa.com,0,0
Louis.Blaze.Justice@juno.com,0,0
Tasha.Hollee.Dalton@dtaa.com,0,0
Merrill.Neil.Bishop@dtaa.com,0,0
Tobias.Brady.Fletcher@dtaa.com,0,0
Rajah.Todd.Gordon@hp.com,0,0
Beck.Colin.Dean@dtaa.com,0,0
Taylor.Arden.Graham@comcast.net,0,0
Hyatt.Ezra.Prince@juno.com,0,0
Tanisha.Haviva.Mckee@northropgrumman.com,0,0
Paloma.Rhoda.Sellers@bellsouth.net,0,0
Laith.Dalton.Decker@sbcglobal.net,0,0
Adria.Sopoline.Owens@hp.com,0,0
Tanek.Brendan.Howell@verizon.net,0,0
Alan.Jack.Stevenson@aol.com,0,0
Guy.Ralph.Leblanc@hotmail.com,0,0
Louis.Silas.Slater@harris.com,0,0
Olympia.Tara.Hoffman@sbcglobal.net,0,0
Kaden.Rudyard.Marks@charter.net,0,0
