Lana.Uma.Alexander@dtaa.com,0,0
Signe.Tashya.Reed@dtaa.com,0,0
Athena.Sylvia.Russo@dtaa.com,0,0
Cedric.Cyrus.Harrison@dtaa.com,0,0
Daquan.Kevin.Berg@dtaa.com,0,0
Dante.Elmo.Weber@dtaa.com,0,0
Taylor.Samantha.Torres@dtaa.com,0,0
Travis.Herman.Osborn@comcast.net,0,0
Brett.Aidan.Duke@dtaa.com,0,0
Ezra.Stuart.Mckenzie@msn.com,0,0
Amena.Isadora.Osborne@sbcglobal.net,0,0
Tucker.Kenneth.Weeks@dtaa.com,0,0
Quemby.Audrey.Mayo@boeing.com,0,0
Veronica.Karly.Mcgee@sbcglobal.net,0,0
Emily.Alika.Fleming@earthlink.net,0,0
Anika.Sylvia.Irwin@earthlink.net,0,0
Kitra.Lilah.Robbins@netzero.com,0,0
Aubrey.Herman.Webb@verizon.net,0,0
Nasim.Lance.Russell@harris.com,0,0
Elijah.Kevin.Becker@hp.com,0,0
