Colin.Orson.Finley@dtaa.com,0,0
Honorato.Kennedy.Knox@dtaa.com,0,0
Tamekah.Jena.Raymond@dtaa.com,0,0
Mariam.Roary.Jacobs@dtaa.com,0,0
David.Victor.Valencia@dtaa.com,0,0
Darius.Colt.Bowen@dtaa.com,0,0
Daquan.Abraham.Tyler@hotmail.com,0,0
Graiden.Tanek.Christensen@dtaa.com,0,0
Autumn.Sara.Snider@dtaa.com,0,0
Courtney.Alexis.Cummings@dtaa.com,0,0
Catherine.Daria.Freeman@msn.com,0,0
Wynne.Zenaida.Murphy@msn.com,0,0
Lee.Mufutau.Green@harris.com,0,0
Reece.Aquila.Pierce@charter.net,0,0
William.Kaseem.Mckee@hp.com,0,0
Blythe.Kim.Compton@comcast.net,0,0
Alisa.Lydia.Powers@gmail.com,0,0
Jordan.Jacqueline.Santana@verizon.net,0,0
Marny.Paloma.Barr@hp.com,0,0
Nita.Aiko.George@hp.com,0,0
