Melinda.Wendy.Steele@comcast.net,0,0
Diana.Alea.Dominguez@dtaa.com,0,0
Rosalyn.Winifred.Acevedo@cox.net,0,0
Patrick.Paul.Robles@dtaa.com,0,0
Maia.Brittany.Byers@yahoo.com,0,0
Kylynn.Cherokee.Dunn@earthlink.net,0,0
Fletcher.Tobias.Mcleod@netzero.com,0,0
Sigourney.Wynne.Stewart@hp.com,0,0
Ruby.Kim.Kane@juno.com,0,0
Yvonne.Desiree.Gutierrez@dtaa.com,0,0
Howard.Erich.Prince@sbcglobal.net,0,0
Brady.Aaron.Conner@bellsouth.net,0,0
Dale.Tobias.Lucas@comcast.net,0,0
Maite.Brynn.Sweeney@comcast.net,0,0
Troy.Boris.Holman@raytheon.com,0,0
Blake.Quamar.Aguilar@comcast.net,0,0
Brooke.Lani.Mccarthy@harris.com,0,0
