Kiara.Ora.Dawson@msn.com,0,0
James.Carter.Carr@optonline.net,0,0
Mallory.Lynn.Osborn@dtaa.com,0,0
Barry.Omar.Mendez@boeing.com,0,0
Palmer.Ahmed.Sutton@dtaa.com,0,0
Beverly.Allegra.Gates@cox.net,0,0
Dane.Zahir.Odom@aol.com,0,0
Alyssa.Holly.Hampton@bellsouth.net,0,0
Phoebe.Madaline.Thomas@sbcglobal.net,0,0
Ruth.Daphne.Carver@dtaa.com,0,0
Noel.Stephanie.Townsend@boeing.com,0,0
Macaulay.Evan.Neal@cox.net,0,0
Connor.Gary.Ratliff@raytheon.com,0,0
Raya.Hayley.Taylor@boeing.com,0,0
Lucian.Walter.Carpenter@bellsouth.net,0,0
Garrison.Cruz.Munoz@optonline.net,0,0
Chaim.Isaac.Cruz@sbcglobal.net,0,0
Cedric.Ferris.Carlson@netzero.com,0,0
Emerson.Ezekiel.Duran@netzero.com,0,0
Noelle.Zephr.Lewis@optonline.net,0,0
Zelenia.Molly.Castillo@hotmail.com,0,0
Upton.Cade.Rutledge@boeing.com,0,0
Lysandra.Cora.Wade@charter.net,0,0
Kylynn.Brynne.Lynn@comcast.net,0,0
