Colton.Cruz.Gray@bellsouth.net,0.0
Jonathan.Samuel.Blackwell@yahoo.com,0.0
Natalie.Ginger.Macias@msn.com,0.0
Kadeem.Plato.Horn@sbcglobal.net,0.0
Orlando.Ralph.Pate@raytheon.com,0.0
Clarke.Akeem.Buck@msn.com,0.0
Owen.Brenden.Shepard@gmail.com,0.0
Lois.Anika.Burnett@harris.com,0.0
Dennis.Forrest.Strong@harris.com,0.0
Derek.Kasper.Sampson@juno.com,0.0
Doris.Amethyst.Faulkner@cox.net,0.0
India.Kerry.Hahn@juno.com,0.0
Quinn.Carla.Cash@optonline.net,0.0
Lucy.Judith.Osborne@sbcglobal.net,0.0
George.Bevis.Burns@cox.net,0.0
Merrill.Nicholas.Ray@sbcglobal.net,0.0
Cassidy.Justina.Payne@gmail.com,0.0
Iliana.Phyllis.Martinez@gmail.com,0.0
