Ezekiel.Ivor.Weeks@hp.com,0.0
Roary.Regan.Stafford@earthlink.net,0.0
Kendall.Ishmael.Cotton@boeing.com,0.0
Hall.Leo.Wyatt@harris.com,0.0
William.Macaulay.Hudson@gmail.com,0.0
Jakeem.Hayes.Sargent@northropgrumman.com,0.0
Harper.Lawrence.Knox@msn.com,0.0
Denton.Thane.Talley@charter.net,0.0
Malcolm.Camden.Cooper@yahoo.com,0.0
Lila.Dana.Mcfarland@hotmail.com,0.0
Cruz.Nicholas.Vaughn@raytheon.com,0.0
Eve.Raven.Beck@netzero.com,0.0
Tatum.Zia.Thomas@netzero.com,0.0
Alan.Raymond.Stephens@charter.net,0.0
Jonathan.Brendan.Salinas@bellsouth.net,0.0
Evan.Tyrone.Ochoa@gmail.com,0.0
