Drake.Fletcher.French@dtaa.com,0,0
Hector.Kamal.Ortega@harris.com,0,0
Mercedes.Stephanie.Calderon@dtaa.com,0,0
Brynn.Elizabeth.Underwood@northropgrumman.com,0,0
Maxwell.Driscoll.Gross@dtaa.com,0,0
Quincy.Denise.Bell@northropgrumman.com,0,0
Anastasia.Tashya.Trevino@dtaa.com,0,0
Madaline.Zia.Conway@charter.net,0,0
William.Aaron.Rivers@aol.com,0,0
Cooper.Lamar.Mccall@sbcglobal.net,0,0
Adena.Ingrid.Burke@raytheon.com,0,0
Yasir.Grady.Kirkland@bellsouth.net,0,0
Jack.Cooper.Robinson@aol.com,0,0
Rafael.Quentin.Curry@optonline.net,0,0
Jasmine.Aspen.Dean@earthlink.net,0,0
Tanisha.Aretha.Harrison@verizon.net,0,0
Joelle.Iona.Mccullough@charter.net,0,0
Keely.Yoko.Chan@verizon.net,0,0
Candace.Althea.Dale@yahoo.com,0,0
Hayes.Tate.Gilliam@sbcglobal.net,0,0
Heather.Virginia.Adams@gmail.com,0,0
Elvis.David.Jefferson@hp.com,0,0
