Grady.Calvin.Morin@dtaa.com,0,0
Illiana.Wynter.Simmons@dtaa.com,0,0
Martin.Jonathan.Martin@dtaa.com,0,0
Noelani.Petra.Madden@boeing.com,0,0
Quynn.Rylee.Hood@dtaa.com,0,0
Nicholas.Keane.Barlow@dtaa.com,0,0
Hunter.Preston.Anthony@hotmail.com,0,0
Tyrone.Malachi.Hess@sbcglobal.net,0,0
Tamara.Janna.Miranda@hotmail.com,0,0
Drew.Ezra.Walsh@dtaa.com,0,0
Damon.Randall.Merritt@hotmail.com,0,0
Thomas.Ivan.Christian@hp.com,0,0
Daniel.Ethan.Moore@yahoo.com,0,0
Donovan.Addison.Gill@comcast.net,0,0
Curran.Alden.Dodson@yahoo.com,0,0
Leilani.Dana.Stewart@earthlink.net,0,0
Patience.Heather.Murphy@hp.com,0,0
Jared.Yardley.Bond@charter.net,0,0
Felix.Quamar.Mccarty@bellsouth.net,0,0
Amelia.Nelle.Shepherd@juno.com,0,0
