Melissa.Zelenia.Lindsey@dtaa.com,0,0
Minerva.Maya.Mcintyre@dtaa.com,0,0
Cora.Breanna.Lawson@dtaa.com,0,0
Adele.Carol.Banks@dtaa.com,0,0
Howard.Chadwick.Barnett@bellsouth.net,0,0
Astra.Montana.Oliver@dtaa.com,0,0
Dakota.Lois.Sharpe@yahoo.com,0,0
Ivan.William.Daniels@bellsouth.net,0,0
Xenos.Benjamin.Byers@dtaa.com,0,0
Paula.Hope.Leach@cox.net,0,0
Justine.Farrah.Mcdaniel@hotmail.com,0,0
Maxine.Miranda.Francis@juno.com,0,0
Rudyard.Garrison.Noble@netzero.com,0,0
Deacon.Marshall.Davenport@yahoo.com,0,0
Imogene.Brittany.Jacobs@raytheon.com,0,0
Jin.Colton.Hess@aol.com,0,0
Daquan.Stone.Grant@gmail.com,0,0
Galvin.Ulysses.Blake@yahoo.com,0,0
Zachary.Thomas.Sosa@comcast.net,0,0
Kathleen.Sonya.Collins@comcast.net,0,0
Blossom.Mariam.Moran@gmail.com,0,0
Anthony.Tad.Guerrero@harris.com,0,0
Ina.Deborah.Owens@charter.net,0,0
