Shaine.Alexa.Cobb@dtaa.com,0,0
Glenna.Leah.Holman@dtaa.com,0,0
Orlando.Barclay.Romero@gmail.com,0,0
Isabella.Nina.Moore@comcast.net,0,0
Destiny.Uma.Ashley@earthlink.net,0,0
Shannon.Moana.Downs@harris.com,0,0
Rachel.Jeanette.Levine@dtaa.com,0,0
Chancellor.Lucas.Chang@boeing.com,0,0
Benedict.Noah.Foreman@dtaa.com,0,0
Luke.Finn.Wilkins@juno.com,0,0
Lester.Chaim.Delgado@sbcglobal.net,0,0
Wynter.Quynn.Mcdowell@hp.com,0,0
Hanna.Lillith.Schultz@charter.net,0,0
Clinton.Macaulay.Jarvis@optonline.net,0,0
Ivan.Abel.Padilla@juno.com,0,0
Sierra.Winifred.Alston@verizon.net,0,0
Adria.Whoopi.Richardson@sbcglobal.net,0,0
Rachel.Rose.Wolf@northropgrumman.com,0,0
Joel.Elmo.Bruce@boeing.com,0,0
Kylan.Idona.Ray@bellsouth.net,0,0
William.Honorato.Pollard@charter.net,0,0
Dillon.Jelani.Robertson@yahoo.com,0,0
Lilah.Zena.Conner@optonline.net,0,0
