Benjamin.Griffin.Mclaughlin@dtaa.com,0,0
Kitra.MacKensie.Dillon@dtaa.com,0,0
James.Harrison.Wynn@dtaa.com,0,0
Prescott.Anthony.Whitley@dtaa.com,0,0
Geoffrey.Evan.Park@msn.com,0,0
Hayfa.Stephanie.Hodge@yahoo.com,0,0
Ivan.Allistair.Bender@dtaa.com,0,0
Lars.Scott.Hatfield@dtaa.com,0,0
Lunea.Hedwig.Gaines@juno.com,0,0
Lillith.Sade.England@dtaa.com,0,0
Paki.Uriah.Mooney@verizon.net,0,0
Reece.Yoshio.Underwood@comcast.net,0,0
Stella.Cora.Fitzpatrick@cox.net,0,0
Ramona.Sandra.Parrish@dtaa.com,0,0
Cassandra.Nina.Washington@sbcglobal.net,0,0
Gavin.Ross.Watkins@comcast.net,0,0
Phelan.Tobias.Cotton@hp.com,0,0
Sean.Plato.Mcintyre@aol.com,0,0
Edward.Robert.Zamora@bellsouth.net,0,0
Mary.Vera.Pittman@harris.com,0,0
Branden.Tyrone.Moore@verizon.net,0,0
Brady.Nathaniel.Perry@netzero.com,0,0
Clementine.Nell.Mccullough@optonline.net,0,0
Deacon.Rigel.Oneil@raytheon.com,0,0
