Lester.Thane.Johns@dtaa.com,0,0
Christopher.Murphy.Dodson@dtaa.com,0,0
Austin.Justin.Craft@netzero.com,0,0
Ayanna.Yolanda.Nielsen@dtaa.com,0,0
Price.Philip.Lester@sbcglobal.net,0,0
Ross.Dean.Sharpe@dtaa.com,0,0
Maile.Moana.Mcmillan@northropgrumman.com,0,0
Orli.Lani.Morales@cox.net,0,0
Grant.Benjamin.Santiago@comcast.net,0,0
Brittany.Jordan.Mcintosh@optonline.net,0,0
Winifred.Kylie.Vance@aol.com,0,0
Joseph.Ahmed.Collins@sbcglobal.net,0,0
Christian.Benjamin.Bernard@verizon.net,0,0
Brenden.Jameson.Phelps@netzero.com,0,0
Cara.Judith.David@verizon.net,0,0
Jeanette.Kimberly.Monroe@yahoo.com,0,0
Hiroko.Minerva.Duffy@gmail.com,0,0
Baker.Lee.Watson@boeing.com,0,0
Meredith.Jaden.Lester@juno.com,0,0
Kevyn.Aileen.Terry@hotmail.com,0,0
Emery.Jameson.Talley@aol.com,0,0
Declan.Castor.Eaton@earthlink.net,0,0
Callum.Gregory.Luna@boeing.com,0,0
