James.Robert.Noel@boeing.com,0.0
Lance.Raymond.Petersen@harris.com,0.0
Scarlet.Alika.Dodson@bellsouth.net,0.0
Uma.Lois.Justice@comcast.net,0.0
Hiram.Alec.Wyatt@bellsouth.net,0.0
Candice.Danielle.Stevens@gmail.com,0.0
April.Amela.Kirkland@gmail.com,0.0
Marcia.Deborah.Nicholson@northropgrumman.com,0.0
Alisa.Tanisha.Cooke@sbcglobal.net,0.0
Indigo.Kathleen.Griffin@sbcglobal.net,0.0
Remedios.Marcia.Fernandez@optonline.net,0.0
Quail.Carly.Rosales@cox.net,0.0
Urielle.Aimee.Burton@earthlink.net,0.0
Christen.Lacy.Jensen@earthlink.net,0.0
Brooke.Leandra.Buchanan@gmail.com,0.0
