Luke.Logan.Wilkins@yahoo.com,0.0
Donna.Sharon.Schmidt@charter.net,0.0
Xander.Lyle.Perez@raytheon.com,0.0
Brittany.Leandra.Barron@aol.com,0.0
Cole.Holmes.Munoz@comcast.net,0.0
Lionel.Harding.Velez@gmail.com,0.0
Jared.Abel.Woodward@harris.com,0.0
Dante.Wylie.Kidd@sbcglobal.net,0.0
Hamish.Tyrone.Farley@earthlink.net,0.0
Matthew.Colorado.Zamora@msn.com,0.0
Acton.Nicolas.Chan@hotmail.com,0.0
Libby.Xena.Ewing@msn.com,0.0
Rama.Montana.Heath@raytheon.com,0.0
Alden.Justin.Roberts@sbcglobal.net,0.0
Mary.Inga.Fernandez@cox.net,0.0
Leandra.Macy.Patterson@verizon.net,0.0
Raphael.Ryder.Russo@gmail.com,0.0
