Autumn.Shaeleigh.Fox@dtaa.com,3.4707504998567377E-4
Beau.Giacomo.Chang@dtaa.com,5.801991763162561E-4
Brian.Jesse.Gentry@dtaa.com,5.024378528167869E-4
Cynthia.Inez.Lowe@dtaa.com,0.172460058097313
Duncan.Ulysses.Watts@dtaa.com,7.357838515183527E-4
Ivy.Hiroko.Sears@dtaa.com,0.013611489347854895
Moses.Paul.Bowers@dtaa.com,0.0019248703959504978
Oleg.Ahmed.Porter@dtaa.com,8.65679300062926E-4
Rebekah.Orla.Moreno@dtaa.com,7.352941176470589E-4
Serina.Idola.Douglas@dtaa.com,0.001608904375728557
Suki.Ginger.Estes@dtaa.com,0.006341206424444221
