Jonathan.Jasper.Mcdonald@hp.com,0.0
Patrick.Camden.Sanchez@hp.com,0.0
Yeo.Desirae.Vance@aol.com,0.0
Emma.Madeson.Mayo@gmail.com,0.0
Malik.Amal.Galloway@harris.com,0.0
Heidi.Christen.Thornton@bellsouth.net,0.0
Dean.Nigel.Edwards@raytheon.com,0.0
Skyler.Lydia.Hinton@sbcglobal.net,0.0
Chandler.Lane.Cline@charter.net,0.0
Uriel.Igor.Golden@hp.com,0.0
Audra.Olga.Barr@yahoo.com,0.0
Georgia.Stacy.Kennedy@boeing.com,0.0
Abel.Yoshio.Holt@comcast.net,0.0
Dalton.Paki.Romero@yahoo.com,0.0
Caldwell.Lawrence.Allison@juno.com,0.0
Clark.Solomon.Walsh@comcast.net,0.0
Otto.Elijah.White@optonline.net,0.0
Iris.Kirsten.Barnett@harris.com,0.0
